,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
11,"{'f_select__percentile': 59.72215858427559, 'model__regressor__alpha': 0.013958904976640398, 'model__regressor__l1_ratio': 0.7998961636945138, 'scaler__quantile_range': (5, 95)}",18.123316809907557,6.064786543064391,1.019273385219276,0.9330556713457304,-0.9168030849713968,-0.9175864008953385,-0.9172630308908352,-0.9170078323107995,-0.9171548153431964,-0.9171630328823133,0.0002618997212987074,4,59.72215858427559,0.013958904976640398,0.7998961636945138,"(5, 95)"
12,"{'f_select__percentile': 82.76857662563056, 'model__regressor__alpha': 2.0956017387612484, 'model__regressor__l1_ratio': 0.41179364015106024, 'scaler__quantile_range': (5, 95)}",9.961326964388718,2.710965148005386,0.7921443451195955,0.11470687584001707,-0.9202739962949922,-0.920331779187867,-0.9204795022578682,-0.9204187732031105,-0.9205453295398549,-0.9204098760967385,9.781313180288982e-05,101,82.76857662563056,2.0956017387612484,0.41179364015106024,"(5, 95)"
13,"{'f_select__percentile': 42.80864651403735, 'model__regressor__alpha': 1.042082392385815, 'model__regressor__l1_ratio': 0.8832109448024907, 'scaler__quantile_range': (5, 95)}",13.715039934916422,11.595439477287067,1.0257436864078044,0.6406441167882031,-0.9202842836543472,-0.92033372041665,-0.9204822328430098,-0.9204278523233016,-0.9205491999659783,-0.9204154578406574,9.631942053608284e-05,107,42.80864651403735,1.042082392385815,0.8832109448024907,"(5, 95)"
14,"{'f_select__percentile': 4.366918371702511, 'model__regressor__alpha': 1.9748685582099674, 'model__regressor__l1_ratio': 0.8677625938072608, 'scaler__quantile_range': (0.5, 99.5)}",8.84814841763873,2.3092605832196433,2.228466854430735,3.431016190451567,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,4.366918371702511,1.9748685582099674,0.8677625938072608,"(0.5, 99.5)"
15,"{'f_select__percentile': 94.61672420927223, 'model__regressor__alpha': 0.5511543018687061, 'model__regressor__l1_ratio': 0.6803782955104689, 'scaler__quantile_range': (5, 95)}",11.58685258217156,5.296569880052781,0.8311396034434437,0.31874261579472807,-0.9201979488941545,-0.9203338224494495,-0.9204648322872734,-0.920353579676412,-0.9205193993543337,-0.9203739165323247,0.00011172883143647377,69,94.61672420927223,0.5511543018687061,0.6803782955104689,"(5, 95)"
16,"{'f_select__percentile': 7.9546618321011735, 'model__regressor__alpha': 0.8518258895683883, 'model__regressor__l1_ratio': 0.19858994844191002, 'scaler__quantile_range': (0.5, 99.5)}",11.00733495419845,4.587261801166595,2.8747410363546804,2.9498323928510297,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,7.9546618321011735,0.8518258895683883,0.19858994844191002,"(0.5, 99.5)"
17,"{'f_select__percentile': 34.27504556556177, 'model__regressor__alpha': 0.6454572409365525, 'model__regressor__l1_ratio': 0.28620498366015557, 'scaler__quantile_range': (0.1, 99.9)}",8.866599941812456,2.549318469512337,0.5847108573274454,0.21245419330006804,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,34.27504556556177,0.6454572409365525,0.28620498366015557,"(0.1, 99.9)"
18,"{'f_select__percentile': 98.52599698686714, 'model__regressor__alpha': 5.385761952842871, 'model__regressor__l1_ratio': 0.2847262180357154, 'scaler__quantile_range': (0.1, 99.9)}",20.24885761504993,15.629714394945685,1.1779511043801905,1.0961426415929125,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,98.52599698686714,5.385761952842871,0.2847262180357154,"(0.1, 99.9)"
19,"{'f_select__percentile': 62.63342032352885, 'model__regressor__alpha': 0.19975009656826992, 'model__regressor__l1_ratio': 0.061479632329819234, 'scaler__quantile_range': (1, 99)}",12.91275649573654,2.9298980176741227,1.1534512830898165,1.0069075228496076,-0.9187069323608287,-0.9190979768361629,-0.9190230820757385,-0.9188950584852953,-0.91907060445557,-0.9189587308427191,0.00014387694583622477,9,62.63342032352885,0.19975009656826992,0.061479632329819234,"(1, 99)"
20,"{'f_select__percentile': 29.003281511852276, 'model__regressor__alpha': 2.2920894661839406, 'model__regressor__l1_ratio': 0.8014827657814133, 'scaler__quantile_range': (10, 90)}",9.882171089015902,1.6656762738675415,1.0276061721146106,1.0596889604602286,-0.9202131436932863,-0.9203305341277629,-0.920466130529764,-0.9203664084917652,-0.9205242040156884,-0.9203800841716534,0.0001083382292417037,81,29.003281511852276,2.2920894661839406,0.8014827657814133,"(10, 90)"
21,"{'f_select__percentile': 40.57089888627882, 'model__regressor__alpha': 4.368332192164428, 'model__regressor__l1_ratio': 0.7272552141481712, 'scaler__quantile_range': (0.5, 99.5)}",13.550874225981534,6.583033086974979,0.8505742917768657,0.31740785504436025,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,40.57089888627882,4.368332192164428,0.7272552141481712,"(0.5, 99.5)"
22,"{'f_select__percentile': 87.32865228381966, 'model__regressor__alpha': 1.9687669549639009, 'model__regressor__l1_ratio': 0.8685184619676605, 'scaler__quantile_range': (0.5, 99.5)}",10.684592114575207,2.094496247898959,1.6846678722649813,2.0935936923506784,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,87.32865228381966,1.9687669549639009,0.8685184619676605,"(0.5, 99.5)"
23,"{'f_select__percentile': 99.99127628930728, 'model__regressor__alpha': 0.6086029316472926, 'model__regressor__l1_ratio': 0.9167523828684083, 'scaler__quantile_range': (1, 99)}",9.841285492107271,1.6046920357204202,0.7667379381135107,0.17720039129157938,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,99.99127628930728,0.6086029316472926,0.9167523828684083,"(1, 99)"
24,"{'f_select__percentile': 30.39157914974244, 'model__regressor__alpha': 0.0616759838943744, 'model__regressor__l1_ratio': 0.2289104789767823, 'scaler__quantile_range': (10, 90)}",19.8256816114299,2.4664419432555125,0.5949174193665385,0.1425963292441558,-0.9181747214794009,-0.9185824554566591,-0.9183608517613191,-0.9181093554963085,-0.9182039131375478,-0.9182862594662471,0.00016959524177301405,7,30.39157914974244,0.0616759838943744,0.2289104789767823,"(10, 90)"
25,"{'f_select__percentile': 16.526196519800674, 'model__regressor__alpha': 2.824958397685521, 'model__regressor__l1_ratio': 0.3038333963809622, 'scaler__quantile_range': (10, 90)}",9.501398823052295,1.4467257079147913,0.8787619766779244,0.2513286872452095,-0.9201714638143701,-0.920333047764271,-0.9204600341917191,-0.9203338420195858,-0.9205023383163491,-0.920360145221259,0.00011595127132543525,53,16.526196519800674,2.824958397685521,0.3038333963809622,"(10, 90)"
26,"{'f_select__percentile': 15.271483280748278, 'model__regressor__alpha': 3.298803744947061, 'model__regressor__l1_ratio': 0.18004590334946402, 'scaler__quantile_range': (1, 99)}",11.79218186289072,5.418567538060906,0.7742027081549168,0.2930819999859322,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,15.271483280748278,3.298803744947061,0.18004590334946402,"(1, 99)"
27,"{'f_select__percentile': 64.51577685835767, 'model__regressor__alpha': 2.74324051628905, 'model__regressor__l1_ratio': 0.9158504667584201, 'scaler__quantile_range': (1, 99)}",12.468043206739821,4.052392267660916,1.9264455577358603,2.504488903030532,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,64.51577685835767,2.74324051628905,0.9158504667584201,"(1, 99)"
