,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
23,"{'f_select__percentile': 78.09750268867037, 'model__regressor__alpha': 11.660295683413118, 'model__regressor__l1_ratio': 0.6511546201048265, 'scaler__quantile_range': (1, 99)}",8.58387788143009,4.996430648662926,0.297476564347744,0.29057531750386306,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,78.09750268867037,11.660295683413118,0.6511546201048265,"(1, 99)"
24,"{'f_select__percentile': 18.92285821271488, 'model__regressor__alpha': 2.5535364749850715, 'model__regressor__l1_ratio': 0.9668396386369211, 'scaler__quantile_range': (10, 90)}",6.513810164667666,2.7798832362305292,0.6930874723941087,0.8299589542018058,-1.0573724094490313,-1.057883865736418,-1.056562220503682,-1.0585772027252274,-1.0584011353461888,-1.057759356297128,0.000732001064912732,89,18.92285821271488,2.5535364749850715,0.9668396386369211,"(10, 90)"
25,"{'f_select__percentile': 58.3273140272826, 'model__regressor__alpha': 0.4069749190396231, 'model__regressor__l1_ratio': 0.9446966583416628, 'scaler__quantile_range': (1, 99)}",7.806814366579056,3.168939561071329,0.2047445284202695,0.08949537129044055,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,58.3273140272826,0.4069749190396231,0.9446966583416628,"(1, 99)"
26,"{'f_select__percentile': 61.4235692411753, 'model__regressor__alpha': 1.1510840675645002, 'model__regressor__l1_ratio': 0.40419565510706834, 'scaler__quantile_range': (10, 90)}",6.3362249825149775,3.3346208901134196,0.35905136708170177,0.18085265231608413,-1.055369844462023,-1.0558788640771228,-1.0543416350131642,-1.0567196659005504,-1.056235323582465,-1.0557090580338706,0.0008138870611694087,61,61.4235692411753,1.1510840675645002,0.40419565510706834,"(10, 90)"
27,"{'f_select__percentile': 44.032593397015965, 'model__regressor__alpha': 3.3370692571691847, 'model__regressor__l1_ratio': 0.4303025046488339, 'scaler__quantile_range': (0.1, 99.9)}",9.17192301750183,1.7749639126299308,0.3468925878405571,0.19210047599592783,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,44.032593397015965,3.3370692571691847,0.4303025046488339,"(0.1, 99.9)"
28,"{'f_select__percentile': 9.512652590136483, 'model__regressor__alpha': 0.4963339077091006, 'model__regressor__l1_ratio': 0.6232251122342312, 'scaler__quantile_range': (5, 95)}",7.517181807011366,4.862496987786431,0.31749281883239744,0.2919328844229786,-1.0661224825858333,-1.0667617041905386,-1.06695503624911,-1.0671143952594253,-1.0673031176989438,-1.0668513398370265,0.0004057877688932557,111,9.512652590136483,0.4963339077091006,0.6232251122342312,"(5, 95)"
29,"{'f_select__percentile': 88.77449961734214, 'model__regressor__alpha': 0.9638517765546448, 'model__regressor__l1_ratio': 0.23787348484482618, 'scaler__quantile_range': (0.1, 99.9)}",14.762269640900195,10.65787589536955,3.434278453141451,6.412309755157594,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,88.77449961734214,0.9638517765546448,0.23787348484482618,"(0.1, 99.9)"
30,"{'f_select__percentile': 2.456040071557175, 'model__regressor__alpha': 2.1609889786429437, 'model__regressor__l1_ratio': 0.30264478868087497, 'scaler__quantile_range': (0.5, 99.5)}",5.782733810693026,2.501279916854832,0.11097264587879181,0.025243009100467537,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,2.456040071557175,2.1609889786429437,0.30264478868087497,"(0.5, 99.5)"
31,"{'f_select__percentile': 86.47042828551746, 'model__regressor__alpha': 1.855360935553586, 'model__regressor__l1_ratio': 0.4263115919965401, 'scaler__quantile_range': (1, 99)}",9.08002415113151,3.871076507718869,0.1732334742322564,0.054347555032476944,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,86.47042828551746,1.855360935553586,0.4263115919965401,"(1, 99)"
32,"{'f_select__percentile': 81.92165670890323, 'model__regressor__alpha': 3.633921728787995, 'model__regressor__l1_ratio': 0.6397670459406261, 'scaler__quantile_range': (0.1, 99.9)}",11.171347267180682,4.631837237141927,0.7624525930732489,0.799682295487043,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,81.92165670890323,3.633921728787995,0.6397670459406261,"(0.1, 99.9)"
33,"{'f_select__percentile': 38.373543633948394, 'model__regressor__alpha': 5.200006469395294, 'model__regressor__l1_ratio': 0.9920536693571473, 'scaler__quantile_range': (0.5, 99.5)}",7.297870425134898,2.6862745288691903,0.23822146635502578,0.16337018388813948,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,38.373543633948394,5.200006469395294,0.9920536693571473,"(0.5, 99.5)"
